COUNTRY,COUNTRY_CODE,STATE_CODE,STATE,CITYDISTRICT_CODE,CITYDISTRICT,PINCODE,PINCODE_LOCALITY
INDIA,100,55,MAHARASHTRA,745,KALYAN,390002,BARODA
INDIA,100,58,TAMIL NADU,1893,TUTICORIN,628617,NAZERATH
INDIA,100,72,WEST BENGAL,199,KOLKATA,700075,SANTOSHPURR
INDIA,100,58,TAMIL NADU,1893,TUTICORIN,628001,TUTICORIN
INDIA,100,74,DELHI,179,NEW DELHI,110030,NEW DELHI
INDIA,100,55,MAHARASHTRA,3710,KALYAN-DOMBIVALI,421204,KALYAN DOMBIVALI
INDIA,100,58,TAMIL NADU,1880,KANYAKUMARI,629164,KANYAKUMARI
INDIA,100,156,UTTARANCHAL,1860,DEHRADUN,249201,RISHIKESH
INDIA,100,72,WEST BENGAL,199,KOLKATA,700019,KOLKATA
INDIA,100,74,DELHI,179,NEW DELHI,110066,NEW DELHI
INDIA,100,67,GUJARAT,1821,MUNDRA,370001,MUNDRA
INDIA,100,58,TAMIL NADU,1890,TIRUNELVELI,627355,MUNANJIPATTI
INDIA,100,58,TAMIL NADU,302,SALEM,636005,JAGIRAMMAPALAYAM
INDIA,100,54,ASSAM,6328,KAMRUP,781016,BIRUBARI
INDIA,100,74,DELHI,425472,DELHI,110007,KISHAN GANJ
INDIA,100,58,TAMIL NADU,5934,THIRUVARUR,609603,CHITTAKADU
INDIA,100,74,DELHI,425472,DELHI,110081,SAWDA
INDIA,100,62,KERALA,1259,KUNNAMKULAM,680503,KUNNAMKULAM
INDIA,100,58,TAMIL NADU,1893,TUTICORIN,600067,MUTHIAPURAM
INDIA,100,74,DELHI,179,NEW DELHI,110067,SUNDER VIHAR
INDIA,100,74,DELHI,179,NEW DELHI,110087,SUNDER VIHAR
INDIA,100,147,BIHAR,5217,PURNIA,854327,JALALGARH
INDIA,100,147,BIHAR,1904,ARARIA,854328,JOGBANI
INDIA,100,147,BIHAR,1904,ARARIA,854329,JOKIHAT
INDIA,100,147,BIHAR,5217,PURNIA,854330,KASBA
INDIA,100,147,BIHAR,1904,ARARIA,854332,KUARI
INDIA,100,147,BIHAR,1904,ARARIA,854333,MADANPUR PURNIA
INDIA,100,147,BIHAR,3850,KATIHAR,854334,MARYGANJ
INDIA,100,147,BIHAR,5796,SUPAUL,854335,NARPALGANJ
INDIA,100,147,BIHAR,4782,NAWADA,854336,NAWADA
INDIA,100,147,BIHAR,5217,PURNIA,854337,RANIPATRA
INDIA,100,147,BIHAR,5217,PURNIA,854339,BALUA BAZAR
INDIA,100,147,BIHAR,1904,ARARIA,854341,KURSAIL
INDIA,100,147,BIHAR,1904,ARARIA,854342,CHAKAI HAT
INDIA,100,147,BIHAR,5217,PURNIA,854343,KHAGARAH
INDIA,100,147,BIHAR,1904,ARARIA,854344,DHOLBAZZA
INDIA,100,147,BIHAR,5217,PURNIA,854346,AURAHIHINJUA
INDIA,100,147,BIHAR,1904,ARARIA,854350,KOSKAPUR
INDIA,100,147,BIHAR,1904,ARARIA,854351,TAMGANJ
INDIA,100,147,BIHAR,1904,ARARIA,854354,BHANGAHI
INDIA,100,147,BIHAR,1904,ARARIA,854355,RAMPUR KODARKATI
INDIA,100,147,BIHAR,5217,PURNIA,854356,MIRZAPUR KOTHI
INDIA,100,147,BIHAR,1904,ARARIA,854357,AMHARA (PORNIA)
INDIA,100,147,BIHAR,5217,PURNIA,854358,MADARGHAT
INDIA,100,147,BIHAR,5217,PURNIA,854360,SONAPUR BAZAR
INDIA,100,147,BIHAR,5217,PURNIA,854364,GANESHPUR (PURNEA)
INDIA,100,147,BIHAR,5217,PURNIA,854365,KAJHA
INDIA,100,147,BIHAR,1904,ARARIA,854366,KAKAN
INDIA,100,147,BIHAR,1904,ARARIA,854367,BELWA
INDIA,100,147,BIHAR,5796,SUPAUL,854369,BASANTPUR(SAHARSA)
INDIA,100,147,BIHAR,4010,KISHANGANJ,855105,DURGAGANJ
INDIA,100,147,BIHAR,4010,KISHANGANJ,855106,GALGALIA
INDIA,100,147,BIHAR,3850,KATIHAR,855108,KISHANGANJ BAZAR
INDIA,100,147,BIHAR,4010,KISHANGANJ,855116,THAKURGANJ
INDIA,100,147,BIHAR,4010,KISHANGANJ,855117,TAIYABPUR
INDIA,100,147,BIHAR,4010,KISHANGANJ,855126,TULSIA
INDIA,100,147,BIHAR,3850,KATIHAR,855128,POTHIA R S
INDIA,100,147,BIHAR,3903,KHAGARIA,851205,KHAGARIA
INDIA,100,147,BIHAR,2411,BEGUSARAI,851211,LAKHIMNIA
INDIA,100,147,BIHAR,3903,KHAGARIA,851213,MAHESHKHUNT
INDIA,100,147,BIHAR,3903,KHAGARIA,851214,MANSI
INDIA,100,147,BIHAR,2411,BEGUSARAI,851215,NAYAGAON(BHAGALPUR)
INDIA,100,147,BIHAR,3903,KHAGARIA,851216,PARBATTA
INDIA,100,147,BIHAR,2411,BEGUSARAI,851219,SANHA
INDIA,100,147,BIHAR,3903,KHAGARIA,851221,BHADAS
INDIA,100,147,BIHAR,3903,KHAGARIA,851223,KULHARIA
INDIA,100,147,BIHAR,3903,KHAGARIA,851224,MARAR(BEGUSARAI)
INDIA,100,147,BIHAR,2411,BEGUSARAI,851225,PARIHARA
INDIA,100,147,BIHAR,3903,KHAGARIA,851226,PASRAHA
INDIA,100,147,BIHAR,3903,KHAGARIA,851227,PIPRA LATIF
INDIA,100,147,BIHAR,3903,KHAGARIA,851228,RAHIMPUR
INDIA,100,147,BIHAR,4284,MADHEPURA,852101,BEHARIGANJ
INDIA,100,147,BIHAR,5432,SAHARSA,852106,CHUPRAON
INDIA,100,147,BIHAR,5432,SAHARSA,852107,DHABAULI
INDIA,100,147,BIHAR,4284,MADHEPURA,852108,GAMHARIA(SAHARSA)
INDIA,100,147,BIHAR,5796,SUPAUL,852109,GANPATGANJ
INDIA,100,147,BIHAR,5796,SUPAUL,852111,JIARAM RAGHOPUR
INDIA,100,147,BIHAR,4284,MADHEPURA,852112,KUMARKHAND
INDIA,100,147,BIHAR,4284,MADHEPURA,852113,MADHEPURA
INDIA,100,147,BIHAR,4284,MADHEPURA,852114,BUDHAMA
INDIA,100,147,BIHAR,4284,MADHEPURA,852122,MURLIGANJ
INDIA,100,147,BIHAR,5432,SAHARSA,852123,NAUHATTA
INDIA,100,147,BIHAR,5432,SAHARSA,852124,PANHGACHIA
INDIA,100,147,BIHAR,5432,SAHARSA,852125,PRATAPGANJ
INDIA,100,147,BIHAR,5432,SAHARSA,852126,SALKHUA BAZAR
INDIA,100,147,BIHAR,5432,SAHARSA,852127,SIMRI BAKHTIARPUR
INDIA,100,147,BIHAR,4284,MADHEPURA,852128,SINGHESHWAR
INDIA,100,147,BIHAR,5796,SUPAUL,852130,SUKHPUR
INDIA,100,147,BIHAR,5796,SUPAUL,852131,SUPAUL
INDIA,100,147,BIHAR,5796,SUPAUL,852139,TRIBENIGANJ
INDIA,100,147,BIHAR,5796,SUPAUL,852140,JARAILA
INDIA,100,147,BIHAR,5432,SAHARSA,852141,GOLMA
INDIA,100,147,BIHAR,4284,MADHEPURA,852142,ISRAIN
INDIA,100,147,BIHAR,5432,SAHARSA,852143,BHIRKHI
INDIA,100,147,BIHAR,5432,SAHARSA,852145,DAHARIA
INDIA,100,147,BIHAR,5432,SAHARSA,852146,SARBELA
INDIA,100,147,BIHAR,5796,SUPAUL,852148,BINA
INDIA,100,147,BIHAR,5796,SUPAUL,852150,LOKAHA
INDIA,100,147,BIHAR,5432,SAHARSA,852151,BELARI (SAHARSA)
INDIA,100,147,BIHAR,5432,SAHARSA,852153,JIRWA
INDIA,100,147,BIHAR,4284,MADHEPURA,852154,BABHNI BHELWA
INDIA,100,62,KERALA,508,PALAKKAD,678104,CHITTUR COLLEGE
INDIA,100,62,KERALA,508,PALAKKAD,678501,THANNISSERRI B.O
INDIA,100,62,KERALA,505,MALAPPURAM,678502,VEMBALUR B.O
INDIA,100,62,KERALA,508,PALAKKAD,678503,PUDUNAGARAM
INDIA,100,62,KERALA,508,PALAKKAD,678504,VADAVANUR
INDIA,100,62,KERALA,508,PALAKKAD,678505,PALLASSANA
INDIA,100,62,KERALA,508,PALAKKAD,678507,MUTHALAMADA
INDIA,100,62,KERALA,508,PALAKKAD,678508,NEMMARA
INDIA,100,62,KERALA,508,PALAKKAD,678509,PADAGIRI
INDIA,100,62,KERALA,508,PALAKKAD,678510,THIRUVALIYAD B.O
INDIA,100,62,KERALA,508,PALAKKAD,678511,NELLIAMPATHY
INDIA,100,62,KERALA,508,PALAKKAD,678513,MANNALUR EDSO
INDIA,100,62,KERALA,508,PALAKKAD,678532,PATTANCHERRY
INDIA,100,62,KERALA,508,PALAKKAD,678533,MEENAKSHIPURAM
INDIA,100,62,KERALA,4110,KOZHIKODE,673106,CHORODE
INDIA,100,62,KERALA,4110,KOZHIKODE,673107,MAYYANNUR EDSO
INDIA,100,62,KERALA,4110,KOZHIKODE,673108,TODANUR EDSO
INDIA,100,62,KERALA,4110,KOZHIKODE,673109,MEPPAYIL EDSO
INDIA,100,62,KERALA,4110,KOZHIKODE,673110,MUTTUNGAL
INDIA,100,62,KERALA,4110,KOZHIKODE,673112,NADAKKUTHALA EDSO
INDIA,100,62,KERALA,1905,WAYANAD,673121,KALPETTA
INDIA,100,62,KERALA,1905,WAYANAD,673122,KALPETTA NORTH
INDIA,100,62,KERALA,1905,WAYANAD,673123,CHUNDALE
INDIA,100,62,KERALA,1905,WAYANAD,673124,KANIYAMBETTA EDSO
INDIA,100,62,KERALA,4110,KOZHIKODE,673301,CHALIYAM
INDIA,100,62,KERALA,4110,KOZHIKODE,673303,ELATHUR
INDIA,100,62,KERALA,4110,KOZHIKODE,673304,CHEMANCHERI
INDIA,100,62,KERALA,4110,KOZHIKODE,673305,QUILANDY
INDIA,100,62,KERALA,4110,KOZHIKODE,673306,CHELIYA B.O
INDIA,100,62,KERALA,503,KOLLAM,673307,KOLLAM QDY
INDIA,100,62,KERALA,4110,KOZHIKODE,673308,ONCHIYAM B.O
INDIA,100,62,KERALA,4110,KOZHIKODE,673309,ALIYUR
INDIA,100,62,KERALA,500,KANNUR,673311,NEW MAHE
INDIA,100,62,KERALA,4110,KOZHIKODE,673312,PERINGADI
INDIA,100,62,KERALA,4110,KOZHIKODE,673313,OLAVILAM
INDIA,100,62,KERALA,4110,KOZHIKODE,673315,ATHOLI
INDIA,100,62,KERALA,4110,KOZHIKODE,673316,KARIYAD SOUTH
INDIA,100,62,KERALA,4110,KOZHIKODE,673317,TALAKADATHUR
INDIA,100,62,KERALA,4110,KOZHIKODE,673318,TIRUVANGOOR
INDIA,100,62,KERALA,4110,KOZHIKODE,673320,NALUTHARA
INDIA,100,62,KERALA,4110,KOZHIKODE,673321,MODAKALLUR
INDIA,100,62,KERALA,4110,KOZHIKODE,673322,ARIKULAM EDSO
INDIA,100,62,KERALA,4110,KOZHIKODE,673323,ULLIYERI EDSO
INDIA,100,62,KERALA,4110,KOZHIKODE,673324,KEEZHARIYUR EDSO
INDIA,100,62,KERALA,4110,KOZHIKODE,673325,MUDADI
INDIA,100,62,KERALA,4110,KOZHIKODE,673326,NADERI
INDIA,100,62,KERALA,424277,ERNAKULAM,673328,MANNUR
INDIA,100,62,KERALA,4110,KOZHIKODE,673330,NADUVATHUR
INDIA,100,62,KERALA,500,KANNUR,673333,PALLOR EDSO
INDIA,100,62,KERALA,500,KANNUR,673501,ORKATTERI
INDIA,100,62,KERALA,500,KANNUR,673502,KACHCHERI B.O
INDIA,100,62,KERALA,500,KANNUR,673503,PURAMERI
INDIA,100,62,KERALA,500,KANNUR,673505,TUNERI
INDIA,100,62,KERALA,500,KANNUR,673506,KALLA CHI
INDIA,100,62,KERALA,500,KANNUR,673507,KAKKATTIL
INDIA,100,62,KERALA,500,KANNUR,673510,VATTOLI EDSO
INDIA,100,62,KERALA,500,KANNUR,673511,CHEEKUNNUMMAL EDSO
INDIA,100,62,KERALA,4110,KOZHIKODE,673512,CHERAPURAM
INDIA,100,62,KERALA,500,KANNUR,673514,IRINGANNUR EDSO
INDIA,100,62,KERALA,500,KANNUR,673515,KODIYURA EDSO
INDIA,100,62,KERALA,500,KANNUR,673517,VALAYAM
INDIA,100,62,KERALA,500,KANNUR,673518,VATAYAM EDSO
INDIA,100,62,KERALA,4110,KOZHIKODE,673519,KAYAKKODI EDSO
INDIA,100,62,KERALA,500,KANNUR,673520,KURUVANGAD B.O
INDIA,100,62,KERALA,500,KANNUR,673521,IRINGAL
INDIA,100,62,KERALA,500,KANNUR,673524,MEPPAYUR
INDIA,100,62,KERALA,4110,KOZHIKODE,673525,PERAMPRA
INDIA,100,62,KERALA,500,KANNUR,673526,KAYANNA
INDIA,100,62,KERALA,500,KANNUR,673527,CHERUKKAD B.O
INDIA,100,62,KERALA,500,KANNUR,673528,MUTHUKAD B.O
INDIA,100,62,KERALA,500,KANNUR,673530,PALAYADNADA
INDIA,100,62,KERALA,500,KANNUR,673531,KATALUR EDSO
INDIA,100,62,KERALA,4110,KOZHIKODE,673532,KOOTHALI
INDIA,100,62,KERALA,500,KANNUR,673534,MANIPURAM
INDIA,100,62,KERALA,500,KANNUR,673544,AYANCHERI EDSO
INDIA,100,62,KERALA,424277,ERNAKULAM,673571,KUNNAMANGALAM MINI IE
INDIA,100,62,KERALA,424277,ERNAKULAM,673572,KOTUVALLY
INDIA,100,62,KERALA,424277,ERNAKULAM,673573,TAMARACHERRY
INDIA,100,62,KERALA,424277,ERNAKULAM,673576,VYTHIRI
INDIA,100,62,KERALA,1905,WAYANAD,673577,CHEMBRA B.O MEPPADI
INDIA,100,62,KERALA,1905,WAYANAD,673578,VELLARMALA EDSO
INDIA,100,62,KERALA,1905,WAYANAD,673579,PULPALLI
INDIA,100,62,KERALA,424277,ERNAKULAM,673580,KOTENCHERRI TAMARACHERRI
INDIA,100,62,KERALA,4110,KOZHIKODE,673582,KARUVAMPOYIL
INDIA,100,62,KERALA,4110,KOZHIKODE,673583,MADAVUR EDSO
INDIA,100,62,KERALA,4110,KOZHIKODE,673585,NARIKUNNI
INDIA,100,62,KERALA,4110,KOZHIKODE,673586,PUDUPADI
INDIA,100,62,KERALA,424277,ERNAKULAM,673587,IYYAD EDSO
INDIA,100,62,KERALA,1905,WAYANAD,673589,THARIOTE EDSO
INDIA,100,62,KERALA,1905,WAYANAD,673592,SULTANS BATHERY
INDIA,100,62,KERALA,1905,WAYANAD,673593,AMBALAVAYAL
INDIA,100,62,KERALA,1905,WAYANAD,673595,CHEERAL
INDIA,100,62,KERALA,1905,WAYANAD,673596,KENICHIRA
INDIA,100,62,KERALA,424277,ERNAKULAM,673601,CHULUR B.O CALICUT
INDIA,100,62,KERALA,424277,ERNAKULAM,673602,MOKKAM
INDIA,100,62,KERALA,498,ERNAKULAM,673604,KUTARANNI
INDIA,100,62,KERALA,424277,ERNAKULAM,673611,KAKKOTTI
INDIA,100,62,KERALA,4110,KOZHIKODE,673612,BALUSSERI
INDIA,100,62,KERALA,498,ERNAKULAM,673613,PAVANDUR B.O
INDIA,100,62,KERALA,503,KOLLAM,673614,NADUVANNUR
INDIA,100,62,KERALA,503,KOLLAM,673615,KAKKAYAM
INDIA,100,62,KERALA,4110,KOZHIKODE,673616,CHELANNUR
INDIA,100,62,KERALA,424277,ERNAKULAM,673617,MAKKADA EDSO
INDIA,100,62,KERALA,4110,KOZHIKODE,673618,AVITANALLUR EDSO
INDIA,100,62,KERALA,4110,KOZHIKODE,673619,KAKKUR
INDIA,100,132,ORISSA,1485,KORAPUT,764040,MACHKUND
INDIA,100,132,ORISSA,1485,KORAPUT,764041,JALPUT
INDIA,100,132,ORISSA,1485,KORAPUT,764042,ONUKADELI
INDIA,100,132,ORISSA,4362,MALKANGIRI,764044,MATHILI
INDIA,100,132,ORISSA,4362,MALKANGIRI,764045,MALKANGIRI
INDIA,100,132,ORISSA,1485,KORAPUT,764046,PANCHABATI
INDIA,100,132,ORISSA,4362,MALKANGIRI,764047,KALIMELA
INDIA,100,132,ORISSA,1485,KORAPUT,764048,MALKANGIRI COLONY
INDIA,100,132,ORISSA,4362,MALKANGIRI,764049,LACHIPETA
INDIA,100,132,ORISSA,4362,MALKANGIRI,764051,BALIMELA
INDIA,100,132,ORISSA,4362,MALKANGIRI,764052,CHITRAKONDA
INDIA,100,132,ORISSA,1485,KORAPUT,764054,BANDHAMAMIDI
INDIA,100,132,ORISSA,1485,KORAPUT,764055,AMBAGUDA
INDIA,100,132,ORISSA,5357,RAYAGADA,764056,BANDHAMAMIDI
INDIA,100,132,ORISSA,1485,KORAPUT,764057,BHAIRABASINGHPUR
INDIA,100,132,ORISSA,5357,RAYAGADA,764058,KHATIGUDA
INDIA,100,132,ORISSA,1485,KORAPUT,764060,BATASANA
INDIA,100,132,ORISSA,1485,KORAPUT,764061,KOSAGUMUDA
INDIA,100,132,ORISSA,1485,KORAPUT,764062,BIKRAMPUR
INDIA,100,132,ORISSA,1485,KORAPUT,764063,MIRGANIGUDA
INDIA,100,132,ORISSA,4644,NABARANGAPUR,764069,ANCHALGUMMA
INDIA,100,132,ORISSA,4644,NABARANGAPUR,764070,TENTULIKHUNTI
INDIA,100,132,ORISSA,4644,NABARANGAPUR,764071,PAPADAHANDI
INDIA,100,132,ORISSA,4644,NABARANGAPUR,764072,DABUGAON
INDIA,100,132,ORISSA,4644,NABARANGAPUR,764074,RAIGHAR
INDIA,100,132,ORISSA,4644,NABARANGAPUR,764075,KODINGA
INDIA,100,132,ORISSA,4644,NABARANGAPUR,764076,JHARIGAM
INDIA,100,132,ORISSA,4644,NABARANGAPUR,764077,CHANDAHANDI
INDIA,100,132,ORISSA,4644,NABARANGAPUR,764078,DANGANERBHEJA
INDIA,100,132,ORISSA,4644,NABARANGAPUR,764079,JHARIGAM
INDIA,100,132,ORISSA,4362,MALKANGIRI,764082,KORKONDA
INDIA,100,132,ORISSA,4644,NABARANGAPUR,764083,CHATTAHANDI
INDIA,100,132,ORISSA,4644,NABARANGAPUR,764084,HARDOLI
INDIA,100,132,ORISSA,4644,NABARANGAPUR,764085,INDRAPUR
INDIA,100,132,ORISSA,5357,RAYAGADA,765001,RAYAGADA H O
INDIA,100,132,ORISSA,1485,KORAPUT,765013,LAKHMIPUR
INDIA,100,132,ORISSA,1485,KORAPUT,765014,NARAYANPATNA
INDIA,100,132,ORISSA,5357,RAYAGADA,765015,KASHIPUR
INDIA,100,132,ORISSA,5357,RAYAGADA,765016,KALYANSINGHPUR
INDIA,100,132,ORISSA,5357,RAYAGADA,765018,THERUBALI
INDIA,100,132,ORISSA,5357,RAYAGADA,765019,BISSAM CUTTACK
INDIA,100,132,ORISSA,5357,RAYAGADA,765020,MUNIGUDA
INDIA,100,132,ORISSA,5357,RAYAGADA,765023,KUJENDRI
INDIA,100,132,ORISSA,5357,RAYAGADA,765024,UKKAMBA
INDIA,100,132,ORISSA,5357,RAYAGADA,765025,PADMAPUR (K)
INDIA,100,132,ORISSA,5357,RAYAGADA,765026,GUDARI
INDIA,100,132,ORISSA,5357,RAYAGADA,765028,DASMANTHUPUR
INDIA,100,132,ORISSA,5357,RAYAGADA,765029,RAMANAGUDA
INDIA,100,132,ORISSA,1485,KORAPUT,765030,KAKIRIGUMMA
INDIA,100,132,ORISSA,222,KALAHANDI,766001,BHAWANIPATNA H O
INDIA,100,132,ORISSA,222,KALAHANDI,766011,UTKELA
INDIA,100,132,ORISSA,222,KALAHANDI,766012,KESINGA
INDIA,100,132,ORISSA,222,KALAHANDI,766013,KALAMPUR
INDIA,100,132,ORISSA,222,KALAHANDI,766017,CHARBAHAL
INDIA,100,132,ORISSA,222,KALAHANDI,766018,JAIPATNA
INDIA,100,132,ORISSA,222,KALAHANDI,766019,KOKSARA
INDIA,100,132,ORISSA,222,KALAHANDI,766020,BISWANATHPUR
INDIA,100,132,ORISSA,222,KALAHANDI,766021,PASTIKUDI
INDIA,100,132,ORISSA,222,KALAHANDI,766023,MAHICHALA
INDIA,100,132,ORISSA,222,KALAHANDI,766025,KANDEL
INDIA,100,132,ORISSA,222,KALAHANDI,766026,MUKHIGUDA
INDIA,100,132,ORISSA,222,KALAHANDI,766027,LANJIGARH
INDIA,100,132,ORISSA,222,KALAHANDI,766028,AMPANI
INDIA,100,132,ORISSA,222,KALAHANDI,766029,SOSIA
INDIA,100,132,ORISSA,222,KALAHANDI,766036,ARTAL
INDIA,100,132,ORISSA,222,KALAHANDI,766100,NARLA
INDIA,100,132,ORISSA,222,KALAHANDI,766101,RUPRA ROAD
INDIA,100,132,ORISSA,222,KALAHANDI,766102,MADANPUR RAMPUR
INDIA,100,132,ORISSA,222,KALAHANDI,766103,PARLA
INDIA,100,132,ORISSA,4857,NUAPADA,766104,KHARIAR ROAD
INDIA,100,132,ORISSA,4857,NUAPADA,766106,KOMNA
INDIA,100,132,ORISSA,4857,NUAPADA,766107,KHARIAR
INDIA,100,132,ORISSA,4857,NUAPADA,766108,SINHAPALLI
INDIA,100,132,ORISSA,4857,NUAPADA,766109,AMSENA
INDIA,100,132,ORISSA,222,KALAHANDI,766110,NARLA ROAD
INDIA,100,132,ORISSA,4857,NUAPADA,766111,BODEN
INDIA,100,132,ORISSA,222,KALAHANDI,766112,MADANPUR RAMPUR
INDIA,100,132,ORISSA,4857,NUAPADA,766113,TUKLA
INDIA,100,132,ORISSA,222,KALAHANDI,766115,BEHERA
INDIA,100,132,ORISSA,222,KALAHANDI,766116,KARLAMUNDA
INDIA,100,132,ORISSA,222,KALAHANDI,766117,BHAWANIPATNA
INDIA,100,132,ORISSA,222,KALAHANDI,766118,DUAJHAT
INDIA,100,132,ORISSA,2265,BALANGIR,767001,BALANGIR H O
INDIA,100,132,ORISSA,2265,BALANGIR,767002,RAJENDRA COLLEGE (BALAN2)
INDIA,100,132,ORISSA,5740,SONEPUR,767017,SONERPUR RAJ
INDIA,100,132,ORISSA,5740,SONEPUR,767018,BIRMAHARAJPUR
INDIA,100,132,ORISSA,5740,SONEPUR,767019,BINKA
INDIA,100,132,ORISSA,2265,BALANGIR,767020,LOISINGA
INDIA,100,132,ORISSA,2265,BALANGIR,767021,SALEBHATA
INDIA,100,132,ORISSA,2265,BALANGIR,767022,AGALPUR
INDIA,100,132,ORISSA,2265,BALANGIR,767023,DUNGRIPALLI
INDIA,100,132,ORISSA,2265,BALANGIR,767026,BELPARA
INDIA,100,132,ORISSA,2265,BALANGIR,767027,JOGIMUNDA
INDIA,100,132,ORISSA,2265,BALANGIR,767028,KHAPRAKHOL
INDIA,100,132,ORISSA,2265,BALANGIR,767029,DEOGAON
INDIA,100,132,ORISSA,2265,BALANGIR,767030,TUSRA
INDIA,100,132,ORISSA,2265,BALANGIR,767031,RISIDA
INDIA,100,132,ORISSA,2265,BALANGIR,767032,SAINTALA
INDIA,100,132,ORISSA,5740,SONEPUR,767034,ULLUNDA
INDIA,100,132,ORISSA,2265,BALANGIR,767035,SINDHEKELA
INDIA,100,132,ORISSA,2265,BALANGIR,767036,BORDA
INDIA,100,132,ORISSA,1878,GANJAM,761018,PURUSOTTAMPUR
INDIA,100,132,ORISSA,1878,GANJAM,761019,PRATAPUR
INDIA,100,132,ORISSA,1878,GANJAM,761020,CHATRAPUR H O
INDIA,100,132,ORISSA,1878,GANJAM,761021,DIGAPAHANDI TAHASIL
INDIA,100,132,ORISSA,1878,GANJAM,761025,JAYASREE
INDIA,100,132,ORISSA,1878,GANJAM,761026,GANJAM
INDIA,100,132,ORISSA,1878,GANJAM,761027,HUMMA
INDIA,100,132,ORISSA,1878,GANJAM,761028,RAMBHA
INDIA,100,132,ORISSA,1878,GANJAM,761029,KHALLIKOTE R S
INDIA,100,132,ORISSA,1878,GANJAM,761030,KHALLIKOTE
INDIA,100,132,ORISSA,1878,GANJAM,761031,BEGUNIAPADA
INDIA,100,54,ASSAM,3283,GOLAGHAT,785602,BARPATHAR
INDIA,100,54,ASSAM,3283,GOLAGHAT,785603,OATING
INDIA,100,54,ASSAM,3283,GOLAGHAT,785604,NAOJAN
INDIA,100,54,ASSAM,3283,GOLAGHAT,785610,FURKATING
INDIA,100,54,ASSAM,146,JORHAT,785613,LETEKUJAN
INDIA,100,54,ASSAM,3283,GOLAGHAT,785614,DERGAON
INDIA,100,54,ASSAM,3283,GOLAGHAT,785615,NUMALIGARH
INDIA,100,54,ASSAM,146,JORHAT,785616,GATONGA
INDIA,100,54,ASSAM,146,JORHAT,785617,DOHATIA
INDIA,100,54,ASSAM,3283,GOLAGHAT,785618,BARUABAMUNGAON
INDIA,100,54,ASSAM,146,JORHAT,785619,KAMARGAON CHARALI
INDIA,100,54,ASSAM,3283,GOLAGHAT,785621,GOLAGHAT
INDIA,100,54,ASSAM,620,SIBSAGAR,785622,DHEKHIAL
INDIA,100,54,ASSAM,146,JORHAT,785625,KAMARBANDHA ALI
INDIA,100,54,ASSAM,146,JORHAT,785626,MOHEEMA
INDIA,100,54,ASSAM,146,JORHAT,785630,TITABAR
INDIA,100,54,ASSAM,3283,GOLAGHAT,785631,BARHALLA
INDIA,100,54,ASSAM,146,JORHAT,785632,PURANAITAMBAR
INDIA,100,54,ASSAM,146,JORHAT,785634,MARIANI
INDIA,100,54,ASSAM,620,SIBSAGAR,785635,NAKACHARI
INDIA,100,54,ASSAM,146,JORHAT,785636,SELENGHAT
INDIA,100,54,ASSAM,620,SIBSAGAR,785640,SIBSAGAR H O
INDIA,100,54,ASSAM,620,SIBSAGAR,785660,BETBARI
INDIA,100,54,ASSAM,146,JORHAT,785661,CHARING
INDIA,100,54,ASSAM,620,SIBSAGAR,785662,DEMOW
INDIA,100,54,ASSAM,620,SIBSAGAR,785664,GAURI SAGAR
INDIA,100,54,ASSAM,620,SIBSAGAR,785665,JOYNAGAR
INDIA,100,54,ASSAM,620,SIBSAGAR,785666,KALOOGAON
INDIA,100,54,ASSAM,620,SIBSAGAR,785668,MECHAGARH
INDIA,100,54,ASSAM,967,DIBRUGARH,785669,MORAN
INDIA,100,54,ASSAM,3009,DHUBRI,783387,BARABAZAR
INDIA,100,54,ASSAM,3009,DHUBRI,783388,ASHOK PAPER MILLS
INDIA,100,54,ASSAM,4691,NALBARI,781353,GOPAL BAZAR
INDIA,100,54,ASSAM,6328,KAMRUP,781354,RANGIA
INDIA,100,54,ASSAM,4691,NALBARI,781360,KUMARIKATA
INDIA,100,54,ASSAM,6328,KAMRUP,781364,MAHARIPARA
INDIA,100,54,ASSAM,6328,KAMRUP,781365,RANGIA R S
INDIA,100,54,ASSAM,6328,KAMRUP,781366,GORES WAR
INDIA,100,54,ASSAM,4691,NALBARI,781368,NAGRIJULI
INDIA,100,54,ASSAM,4691,NALBARI,781369,GOGRAPAR
INDIA,100,54,ASSAM,4691,NALBARI,781370,KAITHALKUCHI
INDIA,100,54,ASSAM,4691,NALBARI,781371,TIHU
INDIA,100,54,ASSAM,4691,NALBARI,781372,MUSSALPUR
INDIA,100,54,ASSAM,4691,NALBARI,781373,DOOMNI
INDIA,100,54,ASSAM,4691,NALBARI,781374,MAKHIBAHA
INDIA,100,54,ASSAM,4691,NALBARI,781376,DARKUCHI
INDIA,100,54,ASSAM,4691,NALBARI,781378,HARIBHANGA
INDIA,100,54,ASSAM,1778,NAGAON,781380,BALHATA
INDIA,100,54,ASSAM,6328,KAMRUP,781381,BAIHATA CHARALI
INDIA,100,54,ASSAM,6328,KAMRUP,781382,KARARA
INDIA,100,54,ASSAM,6328,KAMRUP,781385,KANIHA
INDIA,100,54,ASSAM,1778,NAGAON,782001,NOWGONG H O
INDIA,100,54,ASSAM,1778,NAGAON,782002,NOWGONG GIRLS COLLEGE
INDIA,100,54,ASSAM,146,JORHAT,782010,SENCHOCHOWA
INDIA,100,54,ASSAM,1778,NAGAON,782101,NANOI
